pc_number,date,hour_range,actual_hours,actual_labor,sales_value,check_count
363271,2025-08-14,20:00-20:59,4.0012,48.02,9.58,2.0
363271,2025-08-14,21:00-21:59,2.1004,25.2,,
363271,2025-08-14,22:00-22:59,2.0004,24.0,,
364322,2025-08-14,02:00-02:59,0.0,0.0,,
364322,2025-08-14,03:00-03:59,1.4009,21.83,,
364322,2025-08-14,04:00-04:59,2.0012,31.02,,
364322,2025-08-14,05:00-05:59,2.6512,38.81,264.12,29.0
364322,2025-08-14,06:00-06:59,5.8007,77.13,452.97,67.0
364322,2025-08-14,07:00-07:59,6.0176,77.19,1063.4,99.0
364322,2025-08-14,08:00-08:59,8.0668,100.76,791.07,80.0
364322,2025-08-14,09:00-09:59,10.0004,122.98,688.46,69.0
364322,2025-08-14,10:00-10:59,8.6177,106.41,584.37,54.0
364322,2025-08-14,11:00-11:59,6.5837,79.64,367.89,42.0
364322,2025-08-14,12:00-12:59,4.9996,57.98,233.45,30.0
364322,2025-08-14,13:00-13:59,4.9996,57.98,203.67,19.0
364322,2025-08-14,14:00-14:59,3.1172,36.35,220.3,25.0
364322,2025-08-14,15:00-15:59,2.9829,35.78,114.86,13.0
364322,2025-08-14,16:00-16:59,2.9996,35.98,78.9,11.0
364322,2025-08-14,17:00-17:59,2.9996,35.98,122.7,16.0
364322,2025-08-14,18:00-18:59,2.9996,35.98,102.74,14.0
364322,2025-08-14,19:00-19:59,2.5,29.98,76.26,9.0
364322,2025-08-14,20:00-20:59,2.9837,35.78,7.89,2.0
364322,2025-08-14,21:00-21:59,2.0172,24.18,,
364322,2025-08-14,22:00-22:59,2.0004,23.98,,
301290,2025-08-15,02:00-02:59,0.0,0.0,,
301290,2025-08-15,03:00-03:59,0.8832,9.06,,
301290,2025-08-15,04:00-04:59,1.5832,22.29,42.49,8.0
301290,2025-08-15,05:00-05:59,3.2502,48.22,141.96,20.0
301290,2025-08-15,06:00-06:59,4.2171,61.43,233.34,38.0
301290,2025-08-15,07:00-07:59,5.0004,72.4,511.62,68.0
301290,2025-08-15,08:00-08:59,5.0004,72.4,592.87,54.0
301290,2025-08-15,09:00-09:59,5.0004,72.4,382.96,44.0
301290,2025-08-15,10:00-10:59,4.0336,58.38,218.23,27.0
301290,2025-08-15,11:00-11:59,4.1171,59.3,234.87,30.0
301290,2025-08-15,12:00-12:59,4.2333,59.92,195.44,19.0
301290,2025-08-15,13:00-13:59,4.4997,64.4,114.2,13.0
301290,2025-08-15,14:00-14:59,3.9996,57.88,110.98,12.0
301290,2025-08-15,15:00-15:59,3.9996,57.88,74.21,7.0
301290,2025-08-15,16:00-16:59,3.9996,57.88,39.98,6.0
301290,2025-08-15,17:00-17:59,3.9996,57.88,67.15,7.0
301290,2025-08-15,18:00-18:59,3.9996,57.88,39.37,4.0
301290,2025-08-15,19:00-19:59,3.9996,57.88,43.45,5.0
301290,2025-08-15,20:00-20:59,3.9996,57.88,12.27,2.0
301290,2025-08-15,21:00-21:59,3.4996,51.63,,
301290,2025-08-15,22:00-22:59,2.0,30.88,,
343939,2025-08-15,02:00-02:59,0.05,0.6,,
343939,2025-08-15,03:00-03:59,1.5836,17.73,,
343939,2025-08-15,04:00-04:59,2.0004,21.82,33.32,2.0
343939,2025-08-15,05:00-05:59,2.0004,21.82,87.41,15.0
343939,2025-08-15,06:00-06:59,5.9018,72.56,563.45,52.0
343939,2025-08-15,07:00-07:59,6.0188,74.05,631.45,76.0
343939,2025-08-15,08:00-08:59,6.369,78.75,739.51,76.0
343939,2025-08-15,09:00-09:59,5.9695,73.92,606.81,63.0
343939,2025-08-15,10:00-10:59,6.0028,74.36,463.62,49.0
343939,2025-08-15,11:00-11:59,6.0028,74.36,266.26,32.0
343939,2025-08-15,12:00-12:59,4.0516,48.97,300.92,35.0
343939,2025-08-15,13:00-13:59,4.0016,48.34,99.98,16.0
343939,2025-08-15,14:00-14:59,4.0509,48.5,147.22,23.0
343939,2025-08-15,15:00-15:59,4.1507,49.49,122.01,25.0
343939,2025-08-15,16:00-16:59,5.0004,58.82,89.84,16.0
343939,2025-08-15,17:00-17:59,5.0004,58.82,39.87,8.0
343939,2025-08-15,18:00-18:59,5.0004,58.82,35.9,7.0
343939,2025-08-15,19:00-19:59,5.0004,58.82,25.19,5.0
343939,2025-08-15,20:00-20:59,4.9836,58.64,26.53,4.0
343939,2025-08-15,21:00-21:59,1.1832,11.99,,
343939,2025-08-15,22:00-22:59,1.0,9.82,,
343939,2025-08-15,23:00-23:59,0.0,0.0,,
357993,2025-08-15,02:00-02:59,0.4668,3.1,,
357993,2025-08-15,03:00-03:59,3.0,18.6,,
357993,2025-08-15,04:00-04:59,3.9504,32.85,84.08,12.0
357993,2025-08-15,05:00-05:59,4.4671,40.0,261.48,37.0
357993,2025-08-15,06:00-06:59,8.1342,84.93,702.54,86.0
357993,2025-08-15,07:00-07:59,9.9337,105.43,1314.3,132.0
357993,2025-08-15,08:00-08:59,10.0004,106.1,1116.2,109.0
357993,2025-08-15,09:00-09:59,10.0004,106.1,1047.9,106.0
357993,2025-08-15,10:00-10:59,9.0836,89.05,856.04,88.0
357993,2025-08-15,11:00-11:59,8.0829,78.33,499.33,48.0
357993,2025-08-15,12:00-12:59,6.3674,63.15,358.22,51.0
357993,2025-08-15,13:00-13:59,6.0504,59.6,293.89,42.0
357993,2025-08-15,14:00-14:59,6.0825,56.25,205.99,28.0
357993,2025-08-15,15:00-15:59,5.9992,55.08,228.64,29.0
357993,2025-08-15,16:00-16:59,5.9992,55.08,222.62,28.0
357993,2025-08-15,17:00-17:59,5.9992,55.08,201.11,26.0
357993,2025-08-15,18:00-18:59,5.1831,46.93,96.39,15.0
357993,2025-08-15,19:00-19:59,5.0,45.1,23.55,6.0
357993,2025-08-15,20:00-20:59,2.6501,10.66,3.49,1.0
357993,2025-08-15,21:00-21:59,2.0,0.0,,
357993,2025-08-15,22:00-22:59,2.0,0.0,,
358529,2025-08-15,02:00-02:59,0.0833,1.77,,
358529,2025-08-15,03:00-03:59,1.0004,21.28,,
358529,2025-08-15,04:00-04:59,1.1004,22.53,,
358529,2025-08-15,05:00-05:59,3.0,45.8,249.74,35.0
358529,2025-08-15,06:00-06:59,3.2999,49.34,605.54,80.0
358529,2025-08-15,07:00-07:59,5.8325,78.15,781.12,88.0
358529,2025-08-15,08:00-08:59,8.067,103.27,740.8,81.0
358529,2025-08-15,09:00-09:59,8.0,82.54,708.97,74.0
358529,2025-08-15,10:00-10:59,7.4827,76.33,643.87,69.0
358529,2025-08-15,11:00-11:59,6.083,60.45,372.49,40.0
358529,2025-08-15,12:00-12:59,7.3331,70.97,224.14,30.0
358529,2025-08-15,13:00-13:59,7.3838,62.29,281.11,35.0
358529,2025-08-15,14:00-14:59,7.0004,57.38,151.28,26.0
358529,2025-08-15,15:00-15:59,6.0171,45.58,143.47,18.0
358529,2025-08-15,16:00-16:59,6.4834,51.17,138.38,19.0
358529,2025-08-15,17:00-17:59,6.1,47.46,122.51,16.0
358529,2025-08-15,18:00-18:59,6.0,46.36,87.67,10.0
358529,2025-08-15,19:00-19:59,6.0,46.36,65.35,11.0
358529,2025-08-15,20:00-20:59,6.0,46.36,55.6,10.0
358529,2025-08-15,21:00-21:59,5.5332,41.23,,
358529,2025-08-15,22:00-22:59,3.1996,24.23,,
358529,2025-08-15,23:00-23:59,2.2497,17.25,,
359042,2025-08-15,02:00-02:59,0.2831,5.66,,
359042,2025-08-15,03:00-03:59,0.9996,20.0,,
359042,2025-08-15,04:00-04:59,1.2664,24.0,,
359042,2025-08-15,05:00-05:59,2.0,35.0,240.38,28.0
359042,2025-08-15,06:00-06:59,2.9329,47.13,428.42,53.0
359042,2025-08-15,07:00-07:59,3.5329,56.0,853.16,84.0
359042,2025-08-15,08:00-08:59,3.9996,63.0,589.05,64.0
359042,2025-08-15,09:00-09:59,3.9496,62.25,646.73,62.0
359042,2025-08-15,10:00-10:59,2.0496,29.0,435.29,44.0
359042,2025-08-15,11:00-11:59,1.9996,28.0,401.3,43.0
359042,2025-08-15,12:00-12:59,2.1663,30.75,257.73,31.0
359042,2025-08-15,13:00-13:59,3.0163,44.72,142.05,20.0
359042,2025-08-15,14:00-14:59,3.05,44.17,140.75,19.0
359042,2025-08-15,15:00-15:59,3.0,43.52,148.9,17.0
359042,2025-08-15,16:00-16:59,3.0,43.52,78.6,10.0
359042,2025-08-15,17:00-17:59,3.2135,44.28,68.26,9.0
359042,2025-08-15,18:00-18:59,3.0,40.52,84.61,11.0
359042,2025-08-15,19:00-19:59,3.0,40.52,88.22,9.0
359042,2025-08-15,20:00-20:59,3.0,40.52,31.68,5.0
359042,2025-08-15,21:00-21:59,2.0498,28.59,,
359042,2025-08-15,22:00-22:59,0.0,0.0,,
363271,2025-08-15,02:00-02:59,0.1333,1.87,,
363271,2025-08-15,03:00-03:59,1.0,14.0,,
363271,2025-08-15,04:00-04:59,1.4668,21.28,,
363271,2025-08-15,05:00-05:59,5.899,92.58,204.63,33.0
363271,2025-08-15,06:00-06:59,8.5675,125.0,610.82,74.0
363271,2025-08-15,07:00-07:59,8.0348,116.58,715.26,93.0
363271,2025-08-15,08:00-08:59,7.0028,104.22,547.43,60.0
363271,2025-08-15,09:00-09:59,7.0195,104.41,518.06,58.0
363271,2025-08-15,10:00-10:59,7.0186,103.29,443.3,39.0
363271,2025-08-15,11:00-11:59,5.0188,69.95,280.86,26.0
363271,2025-08-15,12:00-12:59,5.002,69.72,211.3,22.0
363271,2025-08-15,13:00-13:59,4.0349,59.08,135.99,20.0
363271,2025-08-15,14:00-14:59,4.3179,54.49,160.83,26.0
363271,2025-08-15,15:00-15:59,3.0841,36.06,119.39,17.0
363271,2025-08-15,16:00-16:59,3.0008,35.02,105.97,13.0
363271,2025-08-15,17:00-17:59,3.0008,35.02,63.17,12.0
363271,2025-08-15,18:00-18:59,3.0008,35.02,113.38,11.0
363271,2025-08-15,19:00-19:59,2.0504,24.55,53.27,8.0
363271,2025-08-15,20:00-20:59,2.0004,24.0,21.55,2.0
363271,2025-08-15,21:00-21:59,0.0665,0.8,,
364322,2025-08-15,02:00-02:59,0.0,0.0,,
364322,2025-08-15,03:00-03:59,0.7833,12.53,,
364322,2025-08-15,04:00-04:59,1.1832,19.38,3.69,1.0
364322,2025-08-15,05:00-05:59,2.7668,43.55,240.47,33.0
364322,2025-08-15,06:00-06:59,3.9996,58.32,543.61,66.0
364322,2025-08-15,07:00-07:59,6.2174,84.66,1043.53,115.0
364322,2025-08-15,08:00-08:59,8.1018,107.46,717.99,72.0
364322,2025-08-15,09:00-09:59,9.2199,116.83,899.45,91.0
364322,2025-08-15,10:00-10:59,9.0032,113.36,559.85,55.0
364322,2025-08-15,11:00-11:59,8.1525,103.57,386.87,47.0
364322,2025-08-15,12:00-12:59,6.5521,85.46,255.98,32.0
364322,2025-08-15,13:00-13:59,5.4343,73.53,207.18,25.0
364322,2025-08-15,14:00-14:59,4.0004,56.32,177.58,26.0
364322,2025-08-15,15:00-15:59,4.0004,56.32,47.69,7.0
364322,2025-08-15,16:00-16:59,4.0004,56.32,213.5,24.0
364322,2025-08-15,17:00-17:59,4.0004,56.32,208.28,18.0
364322,2025-08-15,18:00-18:59,4.0004,56.32,82.92,9.0
364322,2025-08-15,19:00-19:59,4.0004,56.32,9.68,2.0
364322,2025-08-15,20:00-20:59,4.0004,56.32,33.07,6.0
364322,2025-08-15,21:00-21:59,3.2337,46.36,,
364322,2025-08-15,22:00-22:59,2.0,30.32,,
301290,2025-08-16,02:00-02:59,0.0,0.0,,
301290,2025-08-16,03:00-03:59,0.0,0.0,,
301290,2025-08-16,04:00-04:59,0.0332,0.0,,
301290,2025-08-16,05:00-05:59,2.4329,26.18,101.15,14.0
301290,2025-08-16,06:00-06:59,4.0,48.14,259.69,28.0
301290,2025-08-16,07:00-07:59,4.0,48.14,476.86,54.0
301290,2025-08-16,08:00-08:59,4.0868,49.0,378.1,45.0
301290,2025-08-16,09:00-09:59,5.0168,61.37,419.21,50.0
301290,2025-08-16,10:00-10:59,5.0325,61.1,503.79,50.0
301290,2025-08-16,11:00-11:59,5.2993,65.12,546.17,45.0
301290,2025-08-16,12:00-12:59,4.5502,56.0,255.52,30.0
301290,2025-08-16,13:00-13:59,4.0004,48.62,95.47,15.0
301290,2025-08-16,14:00-14:59,4.8004,58.22,143.5,11.0
301290,2025-08-16,15:00-15:59,5.0604,60.62,64.37,9.0
301290,2025-08-16,16:00-16:59,4.6836,56.51,84.11,12.0
301290,2025-08-16,17:00-17:59,4.0004,47.62,29.88,4.0
301290,2025-08-16,18:00-18:59,3.8671,45.62,113.79,10.0
301290,2025-08-16,19:00-19:59,3.0,32.62,29.15,4.0
301290,2025-08-16,20:00-20:59,3.0,32.62,14.58,3.0
301290,2025-08-16,21:00-21:59,2.4,25.42,,
301290,2025-08-16,22:00-22:59,2.0,20.62,,
343939,2025-08-16,02:00-02:59,0.3,6.43,,
343939,2025-08-16,03:00-03:59,1.9992,35.32,,
343939,2025-08-16,04:00-04:59,1.9992,35.32,,
343939,2025-08-16,05:00-05:59,2.0325,35.78,97.06,8.0
343939,2025-08-16,06:00-06:59,4.9004,72.12,278.47,30.0
343939,2025-08-16,07:00-07:59,4.8837,71.92,490.83,38.0
343939,2025-08-16,08:00-08:59,7.2341,100.89,690.29,72.0
343939,2025-08-16,09:00-09:59,7.9332,108.52,545.66,60.0
343939,2025-08-16,10:00-10:59,7.5495,103.92,719.63,71.0
343939,2025-08-16,11:00-11:59,6.1658,75.43,461.35,49.0
343939,2025-08-16,12:00-12:59,5.865,70.52,344.73,35.0
343939,2025-08-16,13:00-13:59,3.0147,35.16,165.92,23.0
343939,2025-08-16,14:00-14:59,2.6826,33.86,130.09,20.0
343939,2025-08-16,15:00-15:59,2.0,26.0,70.33,12.0
343939,2025-08-16,16:00-16:59,2.0,26.0,181.52,17.0
343939,2025-08-16,17:00-17:59,2.0,26.0,53.58,7.0
343939,2025-08-16,18:00-18:59,2.0,26.0,40.38,5.0
343939,2025-08-16,19:00-19:59,2.0,26.0,11.97,3.0
343939,2025-08-16,20:00-20:59,2.0,26.0,7.08,2.0
343939,2025-08-16,21:00-21:59,0.15,2.05,,
343939,2025-08-16,23:00-23:59,0.0,0.0,,
357993,2025-08-16,02:00-02:59,0.5003,3.75,,
357993,2025-08-16,03:00-03:59,3.0,22.48,,
357993,2025-08-16,04:00-04:59,3.9164,41.13,39.9,6.0
357993,2025-08-16,05:00-05:59,4.4163,48.65,149.01,18.0
357993,2025-08-16,06:00-06:59,6.8821,78.02,296.51,29.0
357993,2025-08-16,07:00-07:59,9.5492,109.17,850.83,82.0
357993,2025-08-16,08:00-08:59,10.0829,115.7,987.93,95.0
357993,2025-08-16,09:00-09:59,11.8669,139.66,1424.7,131.0
357993,2025-08-16,10:00-10:59,12.0016,130.4,1373.91,122.0
357993,2025-08-16,11:00-11:59,11.0684,121.06,836.83,96.0
357993,2025-08-16,12:00-12:59,10.3357,105.77,632.41,68.0
357993,2025-08-16,13:00-13:59,7.5686,73.32,217.54,30.0
357993,2025-08-16,14:00-14:59,7.5856,71.67,323.29,37.0
357993,2025-08-16,15:00-15:59,6.2851,56.34,111.95,17.0
357993,2025-08-16,16:00-16:59,6.0016,53.5,229.05,28.0
357993,2025-08-16,17:00-17:59,5.2678,46.17,200.88,24.0
357993,2025-08-16,18:00-18:59,5.0008,43.5,121.69,17.0
357993,2025-08-16,19:00-19:59,5.0008,43.5,91.31,13.0
357993,2025-08-16,20:00-20:59,2.5002,7.6,,
357993,2025-08-16,21:00-21:59,2.0004,0.0,,
357993,2025-08-16,22:00-22:59,2.0004,0.0,,
358529,2025-08-16,02:00-02:59,0.1999,4.5,,
358529,2025-08-16,03:00-03:59,0.9996,22.5,,
358529,2025-08-16,04:00-04:59,2.333,40.94,6.18,1.0
358529,2025-08-16,05:00-05:59,3.1824,51.17,218.31,21.0
358529,2025-08-16,06:00-06:59,3.9992,60.16,338.15,39.0
358529,2025-08-16,07:00-07:59,6.6662,92.16,680.06,56.0
358529,2025-08-16,08:00-08:59,7.966,107.76,683.67,74.0
358529,2025-08-16,09:00-09:59,7.9992,108.16,941.21,90.0
358529,2025-08-16,10:00-10:59,7.4822,101.99,801.59,76.0
358529,2025-08-16,11:00-11:59,6.4156,90.16,628.77,62.0
358529,2025-08-16,12:00-12:59,7.1995,99.37,296.92,35.0
358529,2025-08-16,13:00-13:59,4.8335,52.4,362.61,34.0
358529,2025-08-16,14:00-14:59,4.0004,41.0,213.64,30.0
358529,2025-08-16,15:00-15:59,4.0004,41.0,225.43,28.0
358529,2025-08-16,16:00-16:59,4.0004,41.0,134.77,14.0
358529,2025-08-16,17:00-17:59,4.0004,41.0,129.28,16.0
358529,2025-08-16,18:00-18:59,4.0004,41.0,59.57,10.0
358529,2025-08-16,19:00-19:59,4.0004,41.0,51.98,8.0
358529,2025-08-16,20:00-20:59,3.0671,30.73,55.45,8.0
358529,2025-08-16,21:00-21:59,2.8336,28.5,,
358529,2025-08-16,22:00-22:59,0.0,0.0,,
358529,2025-08-16,23:00-23:59,0.0,0.0,,
359042,2025-08-16,02:00-02:59,0.0667,1.33,,
359042,2025-08-16,03:00-03:59,1.5163,30.33,,
359042,2025-08-16,04:00-04:59,1.9996,40.0,,
359042,2025-08-16,05:00-05:59,2.0664,40.8,10.06,2.0
359042,2025-08-16,06:00-06:59,3.2831,56.68,313.08,26.0
359042,2025-08-16,07:00-07:59,6.6828,112.6,391.45,53.0
359042,2025-08-16,08:00-08:59,6.9996,116.72,894.06,83.0
359042,2025-08-16,09:00-09:59,6.9996,116.72,724.03,75.0
359042,2025-08-16,10:00-10:59,6.1001,98.73,719.63,69.0
359042,2025-08-16,11:00-11:59,5.0004,76.72,411.08,42.0
359042,2025-08-16,12:00-12:59,5.0004,76.72,244.29,25.0
359042,2025-08-16,13:00-13:59,5.7002,85.58,289.69,30.0
359042,2025-08-16,14:00-14:59,5.9992,89.7,236.17,25.0
359042,2025-08-16,15:00-15:59,4.0821,64.77,107.04,15.0
359042,2025-08-16,16:00-16:59,3.8821,61.09,149.93,17.0
359042,2025-08-16,17:00-17:59,2.9992,41.52,91.5,12.0
359042,2025-08-16,18:00-18:59,2.9992,41.52,58.43,6.0
359042,2025-08-16,19:00-19:59,2.9992,41.52,72.61,7.0
359042,2025-08-16,20:00-20:59,2.9992,41.52,35.33,4.0
359042,2025-08-16,21:00-21:59,2.4662,35.05,,
359042,2025-08-16,22:00-22:59,1.0,16.54,,
363271,2025-08-16,02:00-02:59,0.2168,2.85,,
363271,2025-08-16,03:00-03:59,2.0,26.48,,
363271,2025-08-16,04:00-04:59,2.3998,30.19,,
363271,2025-08-16,05:00-05:59,5.0172,49.66,103.78,15.0
363271,2025-08-16,06:00-06:59,6.084,61.48,255.27,29.0
363271,2025-08-16,07:00-07:59,6.9672,72.56,510.71,58.0
363271,2025-08-16,08:00-08:59,7.0004,72.98,723.68,66.0
363271,2025-08-16,09:00-09:59,8.9504,95.38,745.52,71.0
363271,2025-08-16,10:00-10:59,9.0004,95.98,629.68,68.0
363271,2025-08-16,11:00-11:59,8.0504,82.22,493.9,48.0
363271,2025-08-16,12:00-12:59,7.0997,70.7,275.52,26.0
363271,2025-08-16,13:00-13:59,4.5327,41.83,176.82,22.0
363271,2025-08-16,14:00-14:59,3.9496,34.42,230.86,20.0
363271,2025-08-16,15:00-15:59,3.9996,35.0,73.01,11.0
363271,2025-08-16,16:00-16:59,2.5664,28.95,150.58,18.0
363271,2025-08-16,17:00-17:59,1.9996,24.0,54.29,7.0
363271,2025-08-16,18:00-18:59,1.9996,24.0,53.24,9.0
363271,2025-08-16,19:00-19:59,1.9996,24.0,41.6,5.0
363271,2025-08-16,20:00-20:59,1.9996,24.0,24.07,2.0
363271,2025-08-16,21:00-21:59,0.0665,0.8,,
364322,2025-08-16,02:00-02:59,0.0,0.0,,
364322,2025-08-16,03:00-03:59,0.6165,9.87,,
364322,2025-08-16,04:00-04:59,1.0828,16.0,,
364322,2025-08-16,05:00-05:59,1.9996,16.0,146.33,18.0
364322,2025-08-16,06:00-06:59,1.9996,16.0,344.69,33.0
364322,2025-08-16,07:00-07:59,1.9996,16.0,690.29,68.0
364322,2025-08-16,08:00-08:59,5.9157,63.0,1319.77,111.0
364322,2025-08-16,09:00-09:59,5.9992,64.0,1155.43,105.0
364322,2025-08-16,10:00-10:59,5.9992,64.0,1112.63,92.0
364322,2025-08-16,11:00-11:59,5.516,58.2,574.31,48.0
364322,2025-08-16,12:00-12:59,5.3012,52.2,295.44,29.0
364322,2025-08-16,13:00-13:59,5.7517,59.62,285.96,30.0
364322,2025-08-16,14:00-14:59,4.3839,43.19,246.8,23.0
364322,2025-08-16,15:00-15:59,4.9668,49.22,173.29,22.0
364322,2025-08-16,16:00-16:59,5.0168,49.77,114.36,15.0
364322,2025-08-16,17:00-17:59,6.0008,60.6,111.13,14.0
364322,2025-08-16,18:00-18:59,5.1341,51.06,44.79,8.0
364322,2025-08-16,19:00-19:59,5.0008,49.6,60.27,5.0
364322,2025-08-16,20:00-20:59,5.0008,49.6,65.97,8.0
364322,2025-08-16,21:00-21:59,3.0164,24.88,,
364322,2025-08-16,22:00-22:59,1.9996,11.0,,
301290,2025-08-17,02:00-02:59,0.3665,4.95,,
301290,2025-08-17,03:00-03:59,2.9172,36.39,,
301290,2025-08-17,04:00-04:59,3.0004,37.24,3.32,1.0
301290,2025-08-17,05:00-05:59,3.0336,37.64,143.23,14.0
301290,2025-08-17,06:00-06:59,4.6175,57.26,274.26,22.0
301290,2025-08-17,07:00-07:59,5.0008,62.24,298.72,32.0
301290,2025-08-17,08:00-08:59,5.0008,62.24,398.41,41.0
301290,2025-08-17,09:00-09:59,5.0008,62.24,502.35,48.0
301290,2025-08-17,10:00-10:59,5.0008,62.24,406.82,39.0
301290,2025-08-17,11:00-11:59,5.0175,62.45,484.27,34.0
301290,2025-08-17,12:00-12:59,4.8671,59.11,214.51,21.0
301290,2025-08-17,13:00-13:59,4.0,48.24,134.11,11.0
301290,2025-08-17,14:00-14:59,3.4333,40.87,143.68,17.0
301290,2025-08-17,15:00-15:59,3.0,35.24,95.65,12.0
301290,2025-08-17,16:00-16:59,3.3833,39.84,114.88,11.0
301290,2025-08-17,17:00-17:59,4.0,47.24,59.9,9.0
301290,2025-08-17,18:00-18:59,4.0,47.24,68.35,8.0
301290,2025-08-17,19:00-19:59,4.0,47.24,50.92,4.0
301290,2025-08-17,20:00-20:59,4.0,47.24,1.59,1.0
301290,2025-08-17,21:00-21:59,2.8168,33.04,,
301290,2025-08-17,22:00-22:59,2.0,23.24,,
301290,2025-08-17,23:00-23:59,0.0,0.0,,
343939,2025-08-17,01:00-01:59,0.0,0.0,,
343939,2025-08-17,02:00-02:59,0.0333,0.4,,
343939,2025-08-17,03:00-03:59,1.6668,18.52,,
343939,2025-08-17,04:00-04:59,2.0,21.78,,
343939,2025-08-17,05:00-05:59,2.0,21.78,82.3,12.0
343939,2025-08-17,06:00-06:59,3.8492,44.91,148.88,19.0
343939,2025-08-17,07:00-07:59,5.865,68.69,315.8,29.0
343939,2025-08-17,08:00-08:59,6.1315,71.72,561.73,62.0
343939,2025-08-17,09:00-09:59,6.9968,81.24,631.34,63.0
343939,2025-08-17,10:00-10:59,6.6474,77.4,610.15,64.0
343939,2025-08-17,11:00-11:59,5.8319,67.45,342.82,41.0
343939,2025-08-17,12:00-12:59,5.0324,56.71,415.21,44.0
343939,2025-08-17,13:00-13:59,4.2491,46.94,216.99,34.0
343939,2025-08-17,14:00-14:59,3.5167,39.7,147.69,20.0
343939,2025-08-17,15:00-15:59,3.0004,33.78,107.01,18.0
343939,2025-08-17,16:00-16:59,3.0004,33.78,70.61,11.0
343939,2025-08-17,17:00-17:59,3.0004,33.78,58.94,10.0
343939,2025-08-17,18:00-18:59,3.0004,33.78,48.25,7.0
343939,2025-08-17,19:00-19:59,3.0004,33.78,30.26,5.0
343939,2025-08-17,20:00-20:59,3.0004,33.78,9.67,2.0
343939,2025-08-17,21:00-21:59,1.5836,16.93,,
343939,2025-08-17,22:00-22:59,1.0,9.78,,
343939,2025-08-17,23:00-23:59,0.0,0.0,,
357993,2025-08-17,02:00-02:59,0.5004,2.5,,
357993,2025-08-17,03:00-03:59,3.4005,20.6,,
357993,2025-08-17,04:00-04:59,4.0008,29.0,36.54,4.0
357993,2025-08-17,05:00-05:59,4.734,38.53,128.36,10.0
357993,2025-08-17,06:00-06:59,5.9344,52.28,342.87,37.0
357993,2025-08-17,07:00-07:59,7.6509,73.04,454.71,46.0
357993,2025-08-17,08:00-08:59,9.0343,85.27,851.52,73.0
357993,2025-08-17,09:00-09:59,10.0016,95.02,1169.14,104.0
357993,2025-08-17,10:00-10:59,10.0016,95.02,884.06,95.0
357993,2025-08-17,11:00-11:59,10.0016,95.02,658.64,59.0
357993,2025-08-17,12:00-12:59,10.8837,107.03,409.02,44.0
357993,2025-08-17,13:00-13:59,8.4665,76.83,365.65,42.0
357993,2025-08-17,14:00-14:59,6.2,49.26,287.31,38.0
357993,2025-08-17,15:00-15:59,6.0,47.0,231.52,26.0
357993,2025-08-17,16:00-16:59,6.0,47.0,145.57,22.0
357993,2025-08-17,17:00-17:59,5.1167,38.17,84.04,13.0
357993,2025-08-17,18:00-18:59,5.0,37.0,66.26,6.0
357993,2025-08-17,19:00-19:59,5.0,37.0,56.29,6.0
357993,2025-08-17,20:00-20:59,2.2336,2.87,,
357993,2025-08-17,21:00-21:59,2.0004,0.0,,
357993,2025-08-17,22:00-22:59,2.0004,0.0,,
358529,2025-08-17,02:00-02:59,0.2167,3.25,,
358529,2025-08-17,03:00-03:59,0.9996,15.0,,
358529,2025-08-17,04:00-04:59,1.3829,19.6,,
358529,2025-08-17,05:00-05:59,1.9996,27.0,86.4,12.0
358529,2025-08-17,06:00-06:59,2.3167,30.49,255.32,26.0
358529,2025-08-17,07:00-07:59,4.7508,59.02,581.03,45.0
358529,2025-08-17,08:00-08:59,5.0008,62.02,806.59,79.0
358529,2025-08-17,09:00-09:59,4.0997,52.1,749.77,79.0
358529,2025-08-17,10:00-10:59,4.5326,51.0,512.13,63.0
358529,2025-08-17,11:00-11:59,4.4325,44.17,622.53,67.0
358529,2025-08-17,12:00-12:59,7.3151,77.39,507.51,62.0
358529,2025-08-17,13:00-13:59,4.9988,47.0,372.82,40.0
358529,2025-08-17,14:00-14:59,4.3166,38.8,209.65,24.0
358529,2025-08-17,15:00-15:59,4.0004,35.0,137.6,18.0
358529,2025-08-17,16:00-16:59,4.0004,35.0,129.68,17.0
358529,2025-08-17,17:00-17:59,4.0004,35.0,63.15,9.0
358529,2025-08-17,18:00-18:59,4.0004,35.0,121.73,16.0
358529,2025-08-17,19:00-19:59,4.0004,35.0,33.19,5.0
358529,2025-08-17,20:00-20:59,3.0171,24.19,35.31,5.0
358529,2025-08-17,21:00-21:59,0.5166,4.4,,
358529,2025-08-17,22:00-22:59,0.0,0.0,,
358529,2025-08-17,23:00-23:59,0.0,0.0,,
359042,2025-08-17,02:00-02:59,0.15,3.0,,
359042,2025-08-17,03:00-03:59,2.0508,35.36,,
359042,2025-08-17,04:00-04:59,3.0008,55.88,,
359042,2025-08-17,05:00-05:59,3.0008,55.88,68.26,6.0
359042,2025-08-17,06:00-06:59,3.5671,64.38,240.7,24.0
359042,2025-08-17,07:00-07:59,6.2152,100.14,399.11,38.0
359042,2025-08-17,08:00-08:59,7.9968,123.84,560.19,48.0
359042,2025-08-17,09:00-09:59,7.0464,110.52,723.65,69.0
359042,2025-08-17,10:00-10:59,6.9964,109.82,617.79,55.0
359042,2025-08-17,11:00-11:59,7.8105,119.6,521.6,50.0
359042,2025-08-17,12:00-12:59,5.6572,86.19,341.98,36.0
